Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by OCCP - 2 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default summation","Persons Place of Usual Residence"

"Counting","LGA (UR)","OCCP - 2 Digit Level","Count",
"Persons Place of Usual Residence","Kowanyama (S)","Sales Support Workers",6
"Persons Place of Usual Residence","Kowanyama (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Kowanyama (S)","Machine and Stationary Plant Operators",0
"Persons Place of Usual Residence","Kowanyama (S)","Mobile Plant Operators",4
"Persons Place of Usual Residence","Kowanyama (S)","Road and Rail Drivers",3
"Persons Place of Usual Residence","Kowanyama (S)","Storepersons",3
"Persons Place of Usual Residence","Kowanyama (S)","Labourers, nfd",3
"Persons Place of Usual Residence","Kowanyama (S)","Cleaners and Laundry Workers",12
"Persons Place of Usual Residence","Kowanyama (S)","Construction and Mining Labourers",3
"Persons Place of Usual Residence","Kowanyama (S)","Factory Process Workers",0
"Persons Place of Usual Residence","Kowanyama (S)","Farm, Forestry and Garden Workers",8
"Persons Place of Usual Residence","Kowanyama (S)","Food Preparation Assistants",0
"Persons Place of Usual Residence","Kowanyama (S)","Other Labourers",7
"Persons Place of Usual Residence","Kowanyama (S)","Sports and Personal Service Workers",0
"Persons Place of Usual Residence","Kowanyama (S)","Total",220
"Persons Place of Usual Residence","Isaac (R)","Managers, nfd",14
"Persons Place of Usual Residence","Isaac (R)","Chief Executives, General Managers and Legislators",33
"Persons Place of Usual Residence","Isaac (R)","Farmers and Farm Managers",634
"Persons Place of Usual Residence","Isaac (R)","Specialist Managers",328
"Persons Place of Usual Residence","Isaac (R)","Hospitality, Retail and Service Managers",277
"Persons Place of Usual Residence","Isaac (R)","Professionals, nfd",5
"Persons Place of Usual Residence","Isaac (R)","Arts and Media Professionals",21
"Persons Place of Usual Residence","Isaac (R)","Business, Human Resource and Marketing Professionals",158
"Persons Place of Usual Residence","Isaac (R)","Design, Engineering, Science and Transport Professionals",319
"Persons Place of Usual Residence","Isaac (R)","Education Professionals",347
"Persons Place of Usual Residence","Isaac (R)","Health Professionals",155
"Persons Place of Usual Residence","Isaac (R)","ICT Professionals",26
"Persons Place of Usual Residence","Isaac (R)","Legal, Social and Welfare Professionals",37
"Persons Place of Usual Residence","Isaac (R)","Technicians and Trades Workers, nfd",14
"Persons Place of Usual Residence","Isaac (R)","Engineering, ICT and Science Technicians",419
"Persons Place of Usual Residence","Isaac (R)","Automotive and Engineering Trades Workers",926
"Persons Place of Usual Residence","Isaac (R)","Construction Trades Workers",80
"Persons Place of Usual Residence","Isaac (R)","Electrotechnology and Telecommunications Trades Workers",327
"Persons Place of Usual Residence","Isaac (R)","Food Trades Workers",157
"Persons Place of Usual Residence","Isaac (R)","Skilled Animal and Horticultural Workers",56
"Persons Place of Usual Residence","Isaac (R)","Other Technicians and Trades Workers",87
"Persons Place of Usual Residence","Isaac (R)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Isaac (R)","Health and Welfare Support Workers",60
"Persons Place of Usual Residence","Isaac (R)","Carers and Aides",264
"Persons Place of Usual Residence","Isaac (R)","Hospitality Workers",154
"Persons Place of Usual Residence","Isaac (R)","Protective Service Workers",66
"Persons Place of Usual Residence","Isaac (R)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Isaac (R)","Office Managers and Program Administrators",172
"Persons Place of Usual Residence","Isaac (R)","Personal Assistants and Secretaries",28
"Persons Place of Usual Residence","Isaac (R)","General Clerical Workers",233
"Persons Place of Usual Residence","Isaac (R)","Inquiry Clerks and Receptionists",114
"Persons Place of Usual Residence","Isaac (R)","Numerical Clerks",130
"Persons Place of Usual Residence","Isaac (R)","Clerical and Office Support Workers",58
"Persons Place of Usual Residence","Isaac (R)","Other Clerical and Administrative Workers",135
"Persons Place of Usual Residence","Isaac (R)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Isaac (R)","Sales Representatives and Agents",45
"Persons Place of Usual Residence","Isaac (R)","Sales Assistants and Salespersons",325
"Persons Place of Usual Residence","Isaac (R)","Sales Support Workers",100
"Persons Place of Usual Residence","Isaac (R)","Machinery Operators and Drivers, nfd",49
"Persons Place of Usual Residence","Isaac (R)","Machine and Stationary Plant Operators",1603
"Persons Place of Usual Residence","Isaac (R)","Mobile Plant Operators",175
"Persons Place of Usual Residence","Isaac (R)","Road and Rail Drivers",488
"Persons Place of Usual Residence","Isaac (R)","Storepersons",47
"Persons Place of Usual Residence","Isaac (R)","Labourers, nfd",35
"Persons Place of Usual Residence","Isaac (R)","Cleaners and Laundry Workers",359
"Persons Place of Usual Residence","Isaac (R)","Construction and Mining Labourers",112
"Persons Place of Usual Residence","Isaac (R)","Factory Process Workers",27
"Persons Place of Usual Residence","Isaac (R)","Farm, Forestry and Garden Workers",308
"Persons Place of Usual Residence","Isaac (R)","Food Preparation Assistants",131
"Persons Place of Usual Residence","Isaac (R)","Other Labourers",147
"Persons Place of Usual Residence","Isaac (R)","Sports and Personal Service Workers",64
"Persons Place of Usual Residence","Isaac (R)","Total",9835
"Persons Place of Usual Residence","Ipswich (C)","Managers, nfd",191
"Persons Place of Usual Residence","Ipswich (C)","Chief Executives, General Managers and Legislators",425
"Persons Place of Usual Residence","Ipswich (C)","Farmers and Farm Managers",177
"Persons Place of Usual Residence","Ipswich (C)","Specialist Managers",3930
"Persons Place of Usual Residence","Ipswich (C)","Hospitality, Retail and Service Managers",2876
"Persons Place of Usual Residence","Ipswich (C)","Professionals, nfd",172
"Persons Place of Usual Residence","Ipswich (C)","Arts and Media Professionals",306
"Persons Place of Usual Residence","Ipswich (C)","Business, Human Resource and Marketing Professionals",2616
"Persons Place of Usual Residence","Ipswich (C)","Design, Engineering, Science and Transport Professionals",1378
"Persons Place of Usual Residence","Ipswich (C)","Education Professionals",2937
"Persons Place of Usual Residence","Ipswich (C)","Health Professionals",3003
"Persons Place of Usual Residence","Ipswich (C)","ICT Professionals",866
"Persons Place of Usual Residence","Ipswich (C)","Legal, Social and Welfare Professionals",971
"Persons Place of Usual Residence","Ipswich (C)","Technicians and Trades Workers, nfd",169
"Persons Place of Usual Residence","Ipswich (C)","Engineering, ICT and Science Technicians",1680
"Persons Place of Usual Residence","Ipswich (C)","Automotive and Engineering Trades Workers",3846
"Persons Place of Usual Residence","Ipswich (C)","Construction Trades Workers",2420
"Persons Place of Usual Residence","Ipswich (C)","Electrotechnology and Telecommunications Trades Workers",1545
"Persons Place of Usual Residence","Ipswich (C)","Food Trades Workers",1030
"Persons Place of Usual Residence","Ipswich (C)","Skilled Animal and Horticultural Workers",762
"Persons Place of Usual Residence","Ipswich (C)","Other Technicians and Trades Workers",1245
"Persons Place of Usual Residence","Ipswich (C)","Community and Personal Service Workers, nfd",7
"Persons Place of Usual Residence","Ipswich (C)","Health and Welfare Support Workers",1347
"Persons Place of Usual Residence","Ipswich (C)","Carers and Aides",5150
"Persons Place of Usual Residence","Ipswich (C)","Hospitality Workers",1366
"Persons Place of Usual Residence","Ipswich (C)","Protective Service Workers",1948
"Persons Place of Usual Residence","Ipswich (C)","Clerical and Administrative Workers, nfd",31
"Persons Place of Usual Residence","Ipswich (C)","Office Managers and Program Administrators",1752
"Persons Place of Usual Residence","Ipswich (C)","Personal Assistants and Secretaries",578
"Persons Place of Usual Residence","Ipswich (C)","General Clerical Workers",2408
"Persons Place of Usual Residence","Ipswich (C)","Inquiry Clerks and Receptionists",2156
"Persons Place of Usual Residence","Ipswich (C)","Numerical Clerks",2496
"Persons Place of Usual Residence","Ipswich (C)","Clerical and Office Support Workers",665
"Persons Place of Usual Residence","Ipswich (C)","Other Clerical and Administrative Workers",2203
"Persons Place of Usual Residence","Ipswich (C)","Sales Workers, nfd",33
"Persons Place of Usual Residence","Ipswich (C)","Sales Representatives and Agents",1248
"Persons Place of Usual Residence","Ipswich (C)","Sales Assistants and Salespersons",5505
"Persons Place of Usual Residence","Ipswich (C)","Sales Support Workers",1334
"Persons Place of Usual Residence","Ipswich (C)","Machinery Operators and Drivers, nfd",144
"Persons Place of Usual Residence","Ipswich (C)","Machine and Stationary Plant Operators",1623
"Persons Place of Usual Residence","Ipswich (C)","Mobile Plant Operators",1575
"Persons Place of Usual Residence","Ipswich (C)","Road and Rail Drivers",3302
"Persons Place of Usual Residence","Ipswich (C)","Storepersons",1747
"Persons Place of Usual Residence","Ipswich (C)","Labourers, nfd",414
"Persons Place of Usual Residence","Ipswich (C)","Cleaners and Laundry Workers",2323
"Persons Place of Usual Residence","Ipswich (C)","Construction and Mining Labourers",1245
"Persons Place of Usual Residence","Ipswich (C)","Factory Process Workers",3252
"Persons Place of Usual Residence","Ipswich (C)","Farm, Forestry and Garden Workers",480
"Persons Place of Usual Residence","Ipswich (C)","Food Preparation Assistants",1189
"Persons Place of Usual Residence","Ipswich (C)","Other Labourers",1748
"Persons Place of Usual Residence","Ipswich (C)","Sports and Personal Service Workers",932
"Persons Place of Usual Residence","Ipswich (C)","Total",82751
"Persons Place of Usual Residence","Hope Vale (S)","Managers, nfd",0
"Persons Place of Usual Residence","Hope Vale (S)","Chief Executives, General Managers and Legislators",0
"Persons Place of Usual Residence","Hope Vale (S)","Farmers and Farm Managers",0
"Persons Place of Usual Residence","Hope Vale (S)","Specialist Managers",7
"Persons Place of Usual Residence","Hope Vale (S)","Hospitality, Retail and Service Managers",9
"Persons Place of Usual Residence","Hope Vale (S)","Professionals, nfd",0
"Persons Place of Usual Residence","Hope Vale (S)","Arts and Media Professionals",0
"Persons Place of Usual Residence","Hope Vale (S)","Business, Human Resource and Marketing Professionals",5
"Persons Place of Usual Residence","Hope Vale (S)","Design, Engineering, Science and Transport Professionals",0
"Persons Place of Usual Residence","Hope Vale (S)","Education Professionals",12
"Persons Place of Usual Residence","Hope Vale (S)","Health Professionals",5
"Persons Place of Usual Residence","Hope Vale (S)","ICT Professionals",0
"Persons Place of Usual Residence","Hope Vale (S)","Legal, Social and Welfare Professionals",7
"Persons Place of Usual Residence","Hope Vale (S)","Technicians and Trades Workers, nfd",0
"Persons Place of Usual Residence","Hope Vale (S)","Engineering, ICT and Science Technicians",4
"Persons Place of Usual Residence","Hope Vale (S)","Automotive and Engineering Trades Workers",0
"Persons Place of Usual Residence","Hope Vale (S)","Construction Trades Workers",7
"Persons Place of Usual Residence","Hope Vale (S)","Electrotechnology and Telecommunications Trades Workers",0
"Persons Place of Usual Residence","Hope Vale (S)","Food Trades Workers",3
"Persons Place of Usual Residence","Hope Vale (S)","Skilled Animal and Horticultural Workers",3
"Persons Place of Usual Residence","Hope Vale (S)","Other Technicians and Trades Workers",0
"Persons Place of Usual Residence","Hope Vale (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Hope Vale (S)","Health and Welfare Support Workers",8
"Persons Place of Usual Residence","Hope Vale (S)","Carers and Aides",25
"Persons Place of Usual Residence","Hope Vale (S)","Hospitality Workers",0
"Persons Place of Usual Residence","Hope Vale (S)","Protective Service Workers",0
"Persons Place of Usual Residence","Hope Vale (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Hope Vale (S)","Office Managers and Program Administrators",3
"Persons Place of Usual Residence","Hope Vale (S)","Personal Assistants and Secretaries",0
"Persons Place of Usual Residence","Hope Vale (S)","General Clerical Workers",8
